file,id,session,stimulus,scr,block
all_data/scr01/10_recall_SCR_era.txt,10,recall,8312,0.0022,2
all_data/scr01/10_recall_SCR_era.txt,10,recall,7165,0.0621,2
all_data/scr01/10_recall_SCR_era.txt,10,recall,1300,0.028,2
all_data/scr01/10_recall_SCR_era.txt,10,recall,7000,0.0846,2
all_data/scr01/10_recall_SCR_era.txt,10,recall,2683,0.0352,2
all_data/scr01/10_recall_SCR_era.txt,10,recall,9490,0.0161,2
all_data/scr01/10_recall_SCR_era.txt,10,recall,2377,0.0118,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,2511,0.0013,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,2377,0.0011,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,1300,0.0249,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,2514,0,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,3103,5e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,6561,6e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,7000,4e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,7205,1e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,9040,4e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,3060,0.0132,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,2981,0.0014,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,7026,0.0031,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,9410,0,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,5250,4e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,7025,7e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,8312,0.0012,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,9043,5e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,9405,0,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,9187,2e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,7530,8e-4,1
all_data/scr01/11_emot_SCR_era.txt,11,emot,9410,0.0097,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,9187,3e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,2981,3e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,7000,3e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,7026,0.0021,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,5250,6e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,2377,0.0012,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,6561,0.004,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,9043,8e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,7530,0,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,8312,5e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,9405,8e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,3060,4e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,9040,3e-4,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,7205,0.0015,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,7025,0,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,3103,0.0014,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,2511,0.0045,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,1300,0.0029,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,2514,0.0011,2
all_data/scr01/11_emot_SCR_era.txt,11,emot,9405,0.0039,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,9040,2e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,3103,0.001,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,7026,0.0075,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,9410,0.0048,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,7025,0,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,7530,0.0094,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,5250,2e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,9043,0.0013,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,7000,2e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,6561,0.0109,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,8312,0.0017,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,2514,0.0011,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,9187,2e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,1300,0.0013,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,3060,7e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,2511,6e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,2981,9e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,2377,5e-4,3
all_data/scr01/11_emot_SCR_era.txt,11,emot,7205,6e-4,3
all_data/scr01/11_recall_SCR_era.txt,11,recall,2511,0.0015,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,7175,0.0727,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,2514,0.0274,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,2377,0,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,7165,0.0025,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,3103,0.0019,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,9490,0.1058,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,9584,0.0049,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,5726,0.0059,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,9253,2e-4,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,3022,0.002,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,9043,5e-4,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,3063,7e-4,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,6561,0,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,7185,0.0017,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,6520,6e-4,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,3350,0.0011,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,9187,0.0018,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,9040,0.0016,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,2981,2e-4,1
all_data/scr01/11_recall_SCR_era.txt,11,recall,7000,8e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,5250,0,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,7205,3e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,7026,6e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,2487,4e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,5390,7e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,7025,0.0061,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,3060,0,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,9405,0.002,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,1850,8e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,2374,0.0022,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,1300,0.0026,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,9410,8e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,8312,4e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,2683,0.0065,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,1201,3e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,2102,8e-4,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,9183,0.001,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,7530,0.0039,2
all_data/scr01/11_recall_SCR_era.txt,11,recall,2384,0,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,7205,0.009,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,2514,0.0305,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,7000,0.0028,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,7026,0.0053,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,2377,0.0123,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,2981,0.0903,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,9040,0.1175,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,9405,0.043,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,3060,0.0497,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,7025,9e-4,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,9410,0.0349,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,2511,0.0102,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,5250,0.0374,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,8312,0.008,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,9187,0.0627,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,6561,0.0118,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,9043,0.0212,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,3103,0.0033,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,1300,0.0037,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,7530,0.0047,1
all_data/scr01/12_emot_SCR_era.txt,12,emot,2511,0.0097,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,2377,0.0065,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,9410,0.0127,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,7026,0.0017,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,8312,0.0782,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,7530,0.0029,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,2981,0.0185,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,5250,0.0017,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,1300,0.014,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,9187,0.0075,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,3060,0.0196,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,7025,0.016,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,9040,0.0017,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,7205,0.0024,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,9043,0.0421,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,7000,0.0109,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,3103,0.0153,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,2514,0.0175,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,9405,0.0071,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,6561,0.0021,2
all_data/scr01/12_emot_SCR_era.txt,12,emot,9187,0.0252,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,9410,0.0057,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,2511,0.021,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,2981,0.0115,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,1300,0.006,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,9043,0.015,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,3060,0.0022,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,5250,0.0148,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,7205,0.0068,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,7025,0.0169,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,9405,0.0215,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,2377,0.0214,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,8312,0.0106,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,3103,0.0013,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,6561,0.006,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,9040,0.0136,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,7530,0.0171,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,7000,0.013,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,2514,0.0051,3
all_data/scr01/12_emot_SCR_era.txt,12,emot,7026,0.0014,3
all_data/scr01/12_recall_SCR_era.txt,12,recall,7205,0.0636,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,2683,0.032,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,2981,0.0339,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,5726,0.0297,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,5250,0.039,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,7530,0.037,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,1300,0.006,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,6561,0.0354,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,1850,0.0612,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,9405,0.0059,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,9183,0.0481,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,1201,0.0367,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,2511,0.0128,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,9253,0.019,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,7165,0.0056,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,9584,0.0448,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,2514,0.0132,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,9043,0.0409,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,9410,0.0038,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,9490,0.0366,1
all_data/scr01/12_recall_SCR_era.txt,12,recall,3060,0.0114,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,2374,0.008,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,7026,0.0139,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,3063,0.0694,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,5390,0.0027,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,6520,0.0214,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,2487,0.0485,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,3103,0.0251,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,2102,0.0174,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,2384,0.0054,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,7025,0.0305,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,9040,0.1051,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,2377,0.0114,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,3350,0.0134,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,3022,0.0907,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,7175,0.0307,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,7185,0.0074,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,9187,0.0449,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,8312,0.0991,2
all_data/scr01/12_recall_SCR_era.txt,12,recall,7000,0.0094,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,2511,0.0074,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,3103,0.0063,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,6561,0.0142,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,9043,0.0242,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,2377,0.0078,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,7026,0,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,7000,0.0091,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,3060,0.1226,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,2981,0.0278,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,7530,0.0206,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,2514,0.0228,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,9040,0.0636,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,7205,0.0069,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,8312,0,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,5250,0.0055,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,9405,0.0784,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,7025,0.0265,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,9410,0.0114,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,1300,0.1194,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,9187,0.0161,1
all_data/scr01/14_emot_SCR_era.txt,14,emot,3060,0.1433,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,9405,0.0238,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,9410,0.0357,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,2377,0.0035,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,7026,0.0121,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,2514,0.0091,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,7000,0.0143,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,5250,0.0119,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,9043,0.0064,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,2511,0.0044,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,3103,0.0059,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,6561,0.0046,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,9187,0.0073,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,7025,0.0026,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,7530,0.0079,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,7205,0.0137,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,9040,0.0125,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,1300,0.0172,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,2981,0.0018,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,8312,0.0018,2
all_data/scr01/14_emot_SCR_era.txt,14,emot,2514,0.047,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,7205,0,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,2377,0.0015,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,3060,0.0451,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,5250,0.0087,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,9043,0.0078,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,2511,0.0211,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,7000,0.0067,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,9405,0.0168,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,7530,0,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,1300,0,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,9040,0.0091,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,9410,0.0049,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,2981,0.0078,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,3103,0.0049,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,8312,0.004,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,9187,0.022,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,6561,0.0057,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,7025,0.0106,3
all_data/scr01/14_emot_SCR_era.txt,14,emot,7026,0.056,3
all_data/scr01/14_recall_SCR_era.txt,14,recall,3063,0.0686,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,7185,0.0026,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,9410,0.0219,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,7025,0.0081,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,7205,0.0085,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,8312,0,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,9040,0.0061,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,5250,0.0107,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,9187,0.0204,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,7000,0.0213,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,9183,0,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,2102,0.0077,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,9253,0.029,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,2374,0.0034,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,2377,0.0139,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,6520,0.0122,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,2511,0.0181,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,3060,0.0936,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,1300,0.0074,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,9405,0.0556,1
all_data/scr01/14_recall_SCR_era.txt,14,recall,9490,0.0317,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,2384,0.0153,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,7165,0.0282,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,1850,0.0332,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,5726,0.0113,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,9584,0.0211,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,2683,0.0193,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,2514,0.0038,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,1201,0.0026,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,2487,0.0088,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,6561,0.0134,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,3022,0.0219,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,7175,0,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,9043,0.0113,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,5390,0.0206,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,2981,0.0583,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,3350,0.0392,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,7530,0.002,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,3103,0.0113,2
all_data/scr01/14_recall_SCR_era.txt,14,recall,7026,0.1393,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,3063,0.084,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,1850,0.0336,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,7165,0.0155,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,2683,0.0262,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,5390,0.0154,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,2487,0.0146,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,9490,0,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,1201,0.0042,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,2374,0.0019,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,7185,0.0183,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,2102,0.0119,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,6520,0,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,9584,0.0024,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,7175,0.0275,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,9253,0.0054,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,2384,0.0315,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,5726,0.0067,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,3350,0.0669,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,9183,0.1138,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,3022,0.0236,1
all_data/scr01/15_emot_SCR_era.txt,15,emot,2102,0.0176,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,1201,0.0411,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,7165,0.0039,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,9584,0.0071,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,9183,0.0102,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,2384,0.0791,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,9490,0.0582,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,3350,0.1028,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,3063,0.007,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,2487,0.0126,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,2683,0.0081,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,5726,0.0113,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,5390,0.0181,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,1850,0.005,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,7175,0.0082,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,6520,0.034,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,3022,4e-4,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,2374,0.0232,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,9253,0.0279,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,7185,0,2
all_data/scr01/15_emot_SCR_era.txt,15,emot,3063,0.0161,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,9490,0,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,1201,0.0088,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,6520,0.103,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,7165,0.0062,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,9253,0.1467,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,5726,0.003,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,3022,0.0121,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,9183,0.0122,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,3350,0.106,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,2487,0.0024,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,2683,0,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,2384,0.0141,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,5390,0.0034,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,7185,0.008,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,2374,0.0129,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,2102,0,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,9584,0.0111,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,1850,0.0062,3
all_data/scr01/15_emot_SCR_era.txt,15,emot,7175,0.0373,3
all_data/scr01/15_recall_SCR_era.txt,15,recall,9410,0.0111,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,2487,0.0019,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,1201,0.0144,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,9187,0.0053,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,9584,0.051,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,2981,0.0127,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,7185,0.0199,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,9253,0.0526,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,2377,0.0198,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,7026,0.0025,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,7530,0.0095,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,9405,0.0229,1
all_data/scr01/15_recall_SCR_era.txt,15,recall,3060,0.0093,1
